,id,date,mood_class,average_mood,last_5day_average_mood,last_5day_average_arousal,last_5day_average_valence,last_5day_average_activity,last_5day_total_sms,last_5day_total_calls,last_5day_total_other,last_5day_attr1,last_5day_attr2,last_5day_attr3,last_5day_attr4
94,AS14.03,2014-04-13,4,0.6947368421052633,0.8150807899461396,0.6963350785340314,0.7758913412563666,0.21667254383389856,0.10344827586206896,0.12307692307692308,0.25885389888636523,0.14015116924094012,0.0029756857049933047,0.2770519510739757,0.03588158807424748
95,AS14.03,2014-04-14,3,0.631578947368421,0.8150807899461396,0.6806282722513088,0.7555178268251275,0.2050080683773303,0.10344827586206896,0.1076923076923077,0.5273497131866738,0.06195849717871438,0.0029756857049933047,0.3235325493435707,0.0347388625298509
96,AS14.03,2014-04-15,5,0.7263157894736842,0.771992818671454,0.6335078534031413,0.735144312393888,0.205359469934697,0.13793103448275865,0.1076923076923077,0.5248012275961299,0.06120542549698413,0.006695131616537001,0.3601552492448207,0.0347027421525939
97,AS14.03,2014-04-16,5,0.7894736842105263,0.7827648114901251,0.6178010471204188,0.7147707979626485,0.2105751581380062,0.06896551724137932,0.2,0.525599842109423,0.06127965776718519,0.006695131616537001,0.33646922578850524,0.00476774029305228
98,AS14.03,2014-04-17,4,0.6710526315789473,0.8043087971274683,0.6649214659685864,0.7147707979626485,0.20811458128180121,0.06896551724137932,0.23076923076923078,0.497849113565841,0.0634869653462081,0.007372039388336753,0.3395610622576309,0.005092135965950688
99,AS14.03,2014-04-18,4,0.7105263157894737,0.7818671454219026,0.6583769633507853,0.6893039049235994,0.21438956220106675,0.13793103448275865,0.2,0.35725988419390786,0.0634869653462081,0.012101365487849718,0.3293955537147005,0.012650115600157715
100,AS14.03,2014-04-19,5,0.7578947368421052,0.7872531418312381,0.6426701570680629,0.6893039049235994,0.21245491011330186,0.10344827586206896,0.27692307692307694,0.08509460468581592,0.021234104142362795,0.01381115412452651,0.3186286787241653,0.013196316702271754
101,AS14.03,2014-04-20,4,0.7105263157894737,0.830341113105924,0.6897905759162304,0.6893039049235994,0.26481495971017394,0.10344827586206896,0.3384615384615385,0.08439366245112699,0.020492424541703008,0.024931229050843738,0.2762208191241977,0.010780886077107562
102,AS14.03,2014-04-21,4,0.6947368421052633,0.824955116696588,0.693717277486911,0.7096774193548387,0.27720776470973907,0.1724137931034483,0.2923076923076923,0.07645503356184091,0.019938898021948863,0.030652808651349926,0.26241056592591433,0.01715212593237967
103,AS14.03,2014-04-22,5,0.7263157894736842,0.792639138240574,0.6465968586387434,0.7096774193548387,0.23456812261045157,0.1724137931034483,0.3076923076923077,0.3102965991879071,0.016890046389656577,0.0661250114734685,0.26246898819707215,0.016160998328954145
