,id,date,average_mood,average_arousal,average_valence,average_activity,total_screen,total_sms,total_calls,total_built_in,total_communication,total_entertainment,total_finance,total_game,total_office,total_other,total_social,total_travel,total_unknown,total_utilities,total_weather
1601,AS14.29,2014-04-09,7.6,0.4,0.4,0.0684037452212791,5617.376000642778,0.0,0.0,234.855,3151.9150000000004,0.0,0.0,0.0,599.3290000000002,61.608,3194.3189999999995,0.0,0.0,2.0149999999999997,0.0
1602,AS14.29,2014-04-10,8.6,0.4,1.4,0.1676437975828992,7310.520997524259,3.0,1.0,417.9219999999999,1978.8590000000004,49.201,0.0,0.0,671.115,713.279,3479.944,0.0,0.0,0.0,0.0
1603,AS14.29,2014-04-11,7.2,0.2,0.6,0.018978234747998615,6887.131999969485,0.0,0.0,26.098999999999997,2509.4590000000003,100.23799999999999,27.183,0.0,988.105,56.289,3173.02,0.0,0.0,4.041,0.0
1604,AS14.29,2014-04-12,8.25,1.0,0.75,0.11546995747559541,2665.6599991321555,1.0,0.0,83.032,1837.5330000000001,96.78599999999999,0.0,0.0,292.025,66.49300000000001,149.98,138.267,0.0,0.0,0.0
1605,AS14.29,2014-04-13,8.2,0.0,0.6,0.0749941178856907,11175.523998498913,0.0,0.0,382.14700000000005,2446.3369999999995,0.0,0.0,0.0,559.3219999999999,64.56700000000001,3855.0980000000004,177.822,0.0,0.0,0.0
1606,AS14.29,2014-04-14,8.0,-0.8,1.0,0.14115802099173555,7842.806001186373,0.0,0.0,346.94599999999997,2033.1,91.46900000000001,0.0,0.0,777.1320000000001,176.56,5300.715999999999,0.0,0.0,0.0,0.0
1607,AS14.29,2014-04-15,8.25,-0.5,1.0,0.19738316762908892,9205.890996217726,1.0,0.0,109.163,4330.224,43.160000000000004,0.0,0.0,818.141,76.42599999999999,3903.075,0.0,0.0,0.0,0.0
1608,AS14.29,2014-04-16,7.8,0.0,1.0,0.03188956858021307,11911.723999261852,5.0,1.0,336.562,3112.6549999999993,2162.9629999999997,1.004,0.0,632.902,129.926,5169.097999999999,410.731,0.0,0.0,0.0
1609,AS14.29,2014-04-17,7.6,0.8,0.8,0.10466354394673522,6325.021000146866,4.0,2.0,199.72500000000005,8852.544,22.31,0.0,0.0,825.8580000000001,64.289,2654.965,69.414,0.0,3.018,0.0
1610,AS14.29,2014-04-18,8.0,-0.25,0.25,0.1547806052191322,9005.241000413891,1.0,1.0,531.1370000000001,2845.558,487.892,0.0,0.0,1394.773,102.51799999999999,4633.982000000001,64.902,0.0,4.031,0.0
1611,AS14.29,2014-04-19,7.0,-0.6,0.2,0.07083333333333329,7506.0359995365125,3.0,1.0,359.67300000000006,2150.7649999999994,0.0,0.0,0.0,28800.0,94.42399999999998,4294.650000000001,30.28,0.0,0.0,0.0
1612,AS14.29,2014-04-20,7.5,-0.5,0.75,0.008417145593869734,3084.711000204087,0.0,0.0,71.311,1014.8359999999999,0.0,0.0,0.0,212.00900000000001,88.465,1608.1300000000003,0.0,0.0,0.0,0.0
1613,AS14.29,2014-04-21,7.2,0.0,0.4,0.11076388888888888,3747.019000291826,0.0,0.0,34.02499999999999,1234.593,0.0,0.0,0.0,328.00500000000005,187.019,2052.156,0.0,0.0,0.0,0.0
1614,AS14.29,2014-04-22,6.4,-0.2,0.0,0.16646602328706817,12947.800999164581,11.0,3.0,1667.1740000000002,4858.252,156.89,0.0,0.0,1742.5610000000001,47.538000000000004,3921.9770000000003,676.0959999999999,0.0,8.087,0.0
1615,AS14.29,2014-04-23,7.6,0.6,0.6,0.09481132256815117,12022.980001211165,1.0,4.0,364.606,3333.4449999999997,397.754,0.0,0.0,1600.2,38.202,4082.6979999999994,419.153,0.0,27.062,0.0
1616,AS14.29,2014-04-24,7.8,0.2,1.0,0.18661315132741282,9600.506002664571,3.0,0.0,417.58200000000005,3718.909,1088.969,0.0,0.0,1063.072,48.217000000000006,3170.045,554.443,0.0,0.0,0.0
1617,AS14.29,2014-04-25,7.5,0.0,0.75,0.16510803391777293,3919.8140008449564,1.0,0.0,565.0740000000001,2368.221,0.0,0.0,0.0,660.8069999999999,46.355,129.404,221.435,0.0,3.0600000000000005,0.0
1618,AS14.29,2014-04-26,6.0,0.0,0.0,0.269335092679129,10479.328002691269,4.0,2.0,560.8840000000001,3443.888,0.0,0.0,0.0,1034.269,155.488,5209.301,47.182,0.0,0.0,0.0
1619,AS14.29,2014-04-27,6.5,-0.75,0.0,0.044895598261322965,7078.390000104903,0.0,0.0,1304.3349999999998,890.947,317.902,0.0,0.0,517.0930000000001,53.253,4955.927,0.0,0.0,0.0,0.0
1620,AS14.29,2014-04-28,7.0,-0.4,0.4,0.07879215708108617,7495.863001108168,0.0,0.0,606.164,1864.196,1528.2210000000002,0.0,0.0,683.572,53.297,2524.755,457.693,0.0,0.0,0.0
1621,AS14.29,2014-04-29,7.6,0.4,0.8,0.2085233883666979,11914.784997701641,1.0,0.0,1912.556,3277.7529999999997,2120.9629999999997,68.332,0.0,1610.897,48.324999999999996,3099.0410000000006,35.59,0.0,0.0,0.0
1622,AS14.29,2014-04-30,7.8,-0.4,0.2,0.09121493415357158,9185.733000040054,2.0,1.0,1098.17,3211.5919999999996,181.471,0.0,0.0,690.295,61.305,4138.987,50.56,0.0,0.0,0.0
1623,AS14.29,2014-05-01,7.6,0.0,0.4,0.1318342937166134,6110.111998796463,0.0,0.0,335.771,4195.65,0.0,0.0,0.0,2203.1380000000004,35.15,1088.661,0.0,0.0,0.0,0.0
1624,AS14.29,2014-05-02,,,,0.3209989457982649,3315.274000167847,7.0,0.0,1658.5580000000002,600.3589999999999,0.0,0.0,0.0,674.151,0.0,302.231,157.998,0.0,2.299,0.0
1625,AS14.29,2014-05-03,8.0,1.0,1.0,0.291548117478645,1832.0990004539487,2.0,0.0,992.7529999999999,334.37,34.317,0.0,0.0,6024.432999999999,14.052,120.358,0.0,0.0,0.0,0.0
1626,AS14.29,2014-05-04,8.0,-1.0,1.0,0.3729824077846088,3147.8140001296997,7.0,1.0,366.49899999999997,1259.7849999999999,0.0,0.0,0.0,5916.104,27.162,902.2109999999999,0.0,0.0,0.0,0.0
1627,AS14.29,2014-05-05,7.333333333333333,-0.3333333333333333,0.6666666666666666,0.21394117129591342,5538.639000177383,17.0,9.0,910.3019999999999,1675.5589999999997,0.0,0.0,0.0,674.603,42.099000000000004,2064.259,332.677,0.0,0.0,0.0
1628,AS14.29,2014-05-06,,,,0.08994613655738978,14082.108999967575,0.0,0.0,159.45,2002.338,0.0,0.0,0.0,1819.298,2.007,3593.0280000000002,0.0,0.0,0.0,0.0
1629,AS14.29,2014-05-07,7.8,-0.2,0.8,0.034468535029819836,2763.989000320434,0.0,0.0,8.045,433.884,0.0,0.0,0.0,201.55400000000003,995.027,1124.2559999999999,0.0,0.0,0.0,0.0
1630,AS14.29,2014-05-08,7.8,0.4,1.0,0.1176933021746805,9283.681003332138,2.0,1.0,177.727,4566.261,13.125,0.0,0.0,1952.6379999999997,33.964999999999996,3145.955,0.0,0.0,0.0,0.0
1631,AS14.29,2014-05-09,7.4,-0.4,0.6,0.058269909376370686,12395.829001426704,0.0,1.0,424.63300000000004,5227.46,1281.712,65.333,0.0,323.32499999999993,992.057,4079.0319999999997,0.0,0.0,0.0,0.0
1632,AS14.29,2014-05-10,7.0,-0.2,0.4,0.12233941652660994,16022.038999319075,1.0,1.0,349.221,7022.017000000002,28.157,0.0,0.0,1340.524,209.46499999999995,7162.089999999999,0.0,0.0,3.0940000000000003,0.0
1633,AS14.29,2014-05-11,7.0,-0.8,0.4,0.015175118928836287,9004.832000255585,0.0,0.0,164.36700000000002,2730.711,0.0,0.0,0.0,522.026,62.325,5470.4349999999995,53.644,0.0,0.0,0.0
1634,AS14.29,2014-05-12,7.6,-0.2,0.8,0.14951704294124674,13648.03100037575,6.0,0.0,772.9159999999999,6234.928999999999,857.84,0.0,0.0,1009.2710000000001,44.259,5361.464999999999,21.286,0.0,0.0,0.0
1635,AS14.29,2014-05-13,8.2,0.6,0.8,0.1152475244483759,13083.924000024796,6.0,2.0,376.707,6271.951999999999,53.247,0.0,0.0,843.808,511.768,7132.5960000000005,0.0,0.0,28.22,0.0
1636,AS14.29,2014-05-14,7.6,0.2,0.4,0.125,7.43600010871887,0.0,0.0,0.0,204.86499999999998,0.0,0.0,0.0,7.171,0.0,134.873,0.0,0.0,0.0,0.0
1637,AS14.29,2014-05-15,6.0,-0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,AS14.30,2014-02-17,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,AS14.30,2014-02-18,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,AS14.30,2014-02-20,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,AS14.30,2014-02-21,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,AS14.30,2014-02-22,,,,,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,AS14.30,2014-02-23,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,AS14.30,2014-02-24,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,AS14.30,2014-02-25,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,AS14.30,2014-02-26,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,AS14.30,2014-02-27,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,AS14.30,2014-02-28,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,AS14.30,2014-03-02,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,AS14.30,2014-03-03,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,AS14.30,2014-03-04,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,AS14.30,2014-03-06,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,AS14.30,2014-03-07,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,AS14.30,2014-03-10,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,AS14.30,2014-03-11,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,AS14.30,2014-03-12,,,,,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,AS14.30,2014-03-14,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,AS14.30,2014-03-17,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,AS14.30,2014-03-18,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,AS14.30,2014-03-19,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,AS14.30,2014-03-20,7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,0.0,2.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0.0,228.138,355.448,778.076,0.0,29.372999999999998,31.155,0.0
1662,AS14.30,2014-03-21,7.8,-0.4,1.2,0.21225946811473126,9825.663999319073,2.0,3.0,945.146,3108.8080000000004,4282.086,0.0,0.0,0.0,468.773,1685.434,0.0,61.8,87.21499999999999,0.0
1663,AS14.30,2014-03-22,7.6,-0.8,1.0,0.22079067100843272,14524.601999759674,0.0,0.0,1295.8449999999998,8596.963,2051.5299999999997,0.0,0.0,0.0,1093.018,1903.9470000000001,0.0,72.328,74.434,0.0
1664,AS14.30,2014-03-23,7.8,-0.6,1.0,0.12125861139477381,16030.546999216069,0.0,0.0,931.7570000000001,4933.716999999999,5675.066,0.0,0.0,0.0,795.377,3174.869,0.0,51.409,76.416,366.937
1665,AS14.30,2014-03-24,7.8,-0.2,1.0,0.1440737345192111,15730.021999835973,0.0,0.0,1173.282,6090.128,2959.934,194.072,0.0,137.45,1382.9049999999995,3555.056,0.0,15.109,94.49500000000002,15.07
1666,AS14.30,2014-03-25,8.0,-0.2,1.0,0.1341467837134854,15856.781001091002,0.0,2.0,1776.0500000000002,9165.199,3057.9439999999995,25.429,0.0,0.0,544.6349999999999,2113.0060000000003,0.0,29.197,58.283,0.0
1667,AS14.30,2014-03-26,6.8,0.2,0.6,0.2009212625127146,20322.225000381466,0.0,15.0,1436.0059999999999,7735.432999999999,2769.173,0.0,0.0,259.402,1142.667,3180.192,0.0,135.757,58.24100000000001,6.087
1668,AS14.30,2014-03-27,7.75,-0.75,1.0,0.16013329380691074,17837.59700012207,0.0,2.0,1377.2450000000001,8619.059,3634.5550000000007,13.057,0.0,36.242,256.43100000000004,3883.824,0.0,174.44799999999998,180.79399999999998,0.0
1669,AS14.30,2014-03-28,7.8,0.0,1.0,0.248407170035962,17672.08900094033,0.0,2.0,1420.607,7677.406,2125.773,13.088,0.0,68.523,397.424,2055.419,26.598999999999997,285.998,67.451,0.0
1670,AS14.30,2014-03-29,8.4,-1.4,1.0,0.13252437397512365,17474.87200069427,0.0,2.0,745.626,9433.996000000001,4951.746,0.0,0.0,225.147,105.20700000000001,1724.748,0.0,0.0,62.82500000000001,0.0
1671,AS14.30,2014-03-30,7.6,-1.2,1.0,0.11265009110890341,11700.13800120354,0.0,6.0,940.7549999999999,4665.377,3374.619,0.0,0.0,44.246,191.637,2183.8540000000003,258.375,98.398,46.379000000000005,1.007
1672,AS14.30,2014-03-31,7.6,-0.8,1.0,0.2345195085543214,12971.811000347141,0.0,0.0,827.4929999999999,9438.066,1387.0990000000002,0.0,0.0,0.0,251.44,1008.71,51.068,185.751,41.769999999999996,0.0
1673,AS14.30,2014-04-01,7.8,-1.2,1.2,0.15715008108506562,12881.616999387737,2.0,6.0,4823.892000000001,4574.087,5218.006,57.263999999999996,0.0,0.0,372.196,1174.38,28.275,169.243,29.526,0.0
1674,AS14.30,2014-04-02,7.6,-0.6,0.6,0.16374439803612312,9073.774998426436,0.0,0.0,657.483,3926.9089999999997,2697.0029999999997,13.048,0.0,0.0,910.432,708.391,0.0,11.094000000000001,13.581,0.0
1675,AS14.30,2014-04-03,8.0,0.2,1.0,0.12517288902232324,14459.53300094603,0.0,1.0,1513.5549999999998,3706.3060000000005,5515.235000000001,0.0,0.0,105.028,636.729,2944.562,2.01,300.221,55.308,0.0
1676,AS14.30,2014-04-04,7.8,-1.2,1.0,0.14254031358756433,15638.423000097275,0.0,3.0,1626.4429999999998,4981.264999999999,4869.822999999999,371.85699999999997,0.0,0.0,398.727,1455.5620000000001,73.846,71.413,122.036,0.0
1677,AS14.30,2014-04-05,8.0,-0.8,1.0,0.06754933662828402,9363.129999160776,0.0,2.0,1053.051,1912.127,4050.0080000000003,21.149,478.826,10.073,304.675,1252.381,0.0,217.914,73.48700000000001,0.0
1678,AS14.30,2014-04-06,8.0,-1.2,1.0,0.09103816788494114,10319.06200051308,0.0,0.0,1158.7459999999999,1913.004,3701.6090000000004,0.0,1933.979,0.0,249.572,1087.416,0.0,4.37,2.013,97.50500000000001
1679,AS14.30,2014-04-07,7.6,0.0,1.0,0.12195215470654062,16311.262001037596,0.0,0.0,2029.6160000000002,9128.585,2757.3459999999995,0.0,783.656,0.0,400.62799999999993,981.196,163.758,0.0,32.176,74.886
1680,AS14.30,2014-04-08,7.8,-0.6,1.0,0.15902254583937586,16108.397998571396,0.0,0.0,3732.628999999999,7115.138999999999,3160.5070000000005,34.217999999999996,1472.1660000000002,0.0,777.092,1365.501,3.011,2.016,175.298,0.0
1681,AS14.30,2014-04-09,7.75,-0.5,1.0,0.16093566148462013,18234.777998685837,5.0,3.0,2244.2129999999997,5892.173000000001,4178.883,0.0,2545.215,4.011,1052.962,1530.4419999999998,0.0,18.276,29.163,0.0
1682,AS14.30,2014-04-10,8.2,-1.0,1.0,0.13355324215618328,11401.83500099182,2.0,0.0,728.171,3685.3480000000004,3942.701,20.066000000000003,1052.935,0.0,406.338,1414.6050000000002,77.751,0.0,68.33200000000001,0.0
1683,AS14.30,2014-04-11,7.666666666666667,-0.6666666666666666,0.6666666666666666,0.14675981409891745,19381.91399955749,0.0,4.0,2146.049,9989.649999999998,2982.0290000000005,30.910999999999998,2569.329,0.0,380.33500000000004,1846.8049999999998,0.0,0.0,91.215,8.032
1684,AS14.30,2014-04-12,7.8,-1.0,1.2,0.06133414489008874,11779.197000980383,0.0,0.0,1093.529,3227.3869999999997,2885.993,0.0,2732.4089999999997,0.0,151.30599999999995,1787.5359999999998,0.0,0.0,8.044999999999998,0.0
1685,AS14.30,2014-04-13,7.2,-1.6,1.0,0.07888284344373224,10114.311999320982,0.0,1.0,908.502,1882.34,3672.7809999999995,24.107,1933.5729999999999,47.282,216.451,1546.9389999999999,0.0,0.0,44.408,0.0
1686,AS14.30,2014-04-14,7.75,-0.25,1.0,0.17082034310244307,12149.335000276566,0.0,0.0,1174.509,5890.584,2595.635,0.0,676.145,0.0,168.323,1606.0529999999999,0.0,0.0,55.800000000000004,0.0
1687,AS14.30,2014-04-15,7.6,-1.4,1.0,0.12232731674948596,15471.419999122623,0.0,4.0,1711.254,7380.061,3118.4289999999996,77.438,212.981,108.721,3727.7160000000003,1677.341,51.313,0.0,59.119,0.0
1688,AS14.30,2014-04-16,8.4,-0.4,1.4,0.19185374159980365,13415.650999307636,0.0,2.0,1477.202,6107.517999999998,3365.758,12.911999999999999,1259.8760000000002,0.0,113.209,1122.4120000000003,0.0,446.635,27.162999999999997,0.0
1689,AS14.30,2014-04-17,7.6,-0.8,1.0,0.16125317321275243,19547.790001153946,0.0,0.0,1819.289,5486.982999999998,7976.674,95.55799999999999,1628.345,0.0,596.7669999999999,1798.0669999999998,0.0,120.063,45.539,0.0
1690,AS14.30,2014-04-18,7.4,-1.2,1.0,0.04122046884938695,17662.4500002861,0.0,0.0,885.2760000000001,4684.188000000001,6324.875,40.49,540.616,0.0,1591.325,3108.953,0.0,63.287,14.052,0.0
1691,AS14.30,2014-04-19,7.8,-1.2,1.0,0.09985345888355919,11295.799999713907,0.0,1.0,887.883,1809.449,4174.192000000001,11.042,1289.663,0.0,107.617,2179.351,0.0,179.737,44.178,3.008
1692,AS14.30,2014-04-20,7.75,-1.25,1.0,0.10913892761391042,13949.232999563212,0.0,0.0,844.212,4961.331,3333.78,0.0,1818.202,0.0,292.726,1295.8909999999998,0.0,0.0,113.437,0.0
1693,AS14.30,2014-04-21,7.8,-1.6,1.0,0.11113403727863057,14151.79400086403,0.0,0.0,772.3499999999999,8696.816999999997,2859.424,12.13,4.021,0.0,71.548,2297.4830000000006,0.0,1399.317,52.253,0.0
1694,AS14.30,2014-04-22,8.0,-0.8,1.2,0.14863423253630914,10817.137999773022,3.0,2.0,1221.141,4569.821,1752.216,30.122000000000003,0.0,0.0,325.68199999999996,1347.8490000000002,0.0,504.445,96.384,0.0
1695,AS14.30,2014-04-23,7.6,-1.4,1.0,0.09362551945885278,10317.379000425331,0.0,0.0,702.7959999999999,4899.344,2684.6620000000003,117.29499999999999,94.599,0.0,133.042,2001.3940000000002,0.0,0.0,37.22,0.0
1696,AS14.30,2014-04-24,8.2,-1.2,1.2,0.13419763007341506,11102.14800214768,0.0,0.0,569.4739999999999,5939.993,1552.34,55.164,9.124,0.0,72.65199999999999,2690.901,0.0,0.0,9.09,0.0
1697,AS14.30,2014-04-25,7.5,-1.0,1.0,0.14113887003386044,14133.542001485817,0.0,0.0,2158.2470000000003,3796.9799999999996,5933.356,0.0,226.119,0.0,418.095,1301.4679999999998,130.664,90.64500000000001,77.39999999999999,0.0
1698,AS14.30,2014-04-26,7.8,-1.2,1.0,0.34510378510378514,12684.299000740062,0.0,2.0,18136.643999999997,3989.1280000000006,4088.948,0.0,0.0,11.033,370.91599999999994,1518.1619999999998,0.0,397.618,0.0,7.026
1699,AS14.30,2014-04-27,7.8,-1.0,1.0,0.12608118646519645,12210.01900005341,0.0,1.0,1340.846,1761.2150000000001,5804.6,0.0,0.0,0.0,256.342,956.5050000000001,0.0,0.0,19.108,23.033
1700,AS14.30,2014-04-28,8.0,-1.0,1.0,0.20367596966520485,13116.367998838428,2.0,2.0,3744.8979999999997,2819.1790000000005,4333.0599999999995,207.011,1069.191,5.184,211.68900000000002,2238.8140000000003,77.396,7.083,45.295,0.0
1701,AS14.30,2014-04-29,8.0,-1.0,1.0,0.1709965409605352,14698.66799902917,1.0,0.0,2142.642,6910.946,2525.122,42.245999999999995,644.11,0.0,384.04999999999995,1227.023,129.679,364.883,88.487,0.0
1702,AS14.30,2014-04-30,7.8,-1.2,1.0,0.1610835202721728,13110.46800088882,0.0,6.0,4951.1320000000005,5065.754999999999,2754.2619999999997,0.0,0.0,5.021,254.92699999999996,1821.866,142.656,251.98699999999997,102.614,0.0
1703,AS14.30,2014-05-01,8.2,-1.0,1.0,0.1630998906521996,16552.01300096511,0.0,3.0,2410.5480000000002,6134.199,3020.1360000000004,0.0,597.437,0.0,1100.8820000000003,1567.517,239.655,109.5,47.589999999999996,0.0
1704,AS14.30,2014-05-02,8.0,-1.0,1.0,0.13587670842449237,17277.60699915885,0.0,2.0,1304.9920000000002,6586.02,7085.825,132.001,178.118,0.0,70.281,1737.9640000000002,171.87300000000002,11.042,123.998,0.0
1705,AS14.30,2014-05-03,7.8,-1.2,1.0,0.1819733305036785,5492.017999887466,0.0,3.0,403.891,1055.2440000000001,2766.216,0.0,26.189,0.0,85.762,1145.894,0.0,0.0,9.033,0.0
1706,AS14.30,2014-05-04,7.8,-1.4,1.0,0.20972222222222214,4694.928000450136,0.0,0.0,678.1160000000001,621.348,2058.549,0.0,0.0,0.0,331.37600000000003,1005.251,0.0,0.0,0.0,0.0
1707,AS14.30,2014-05-05,8.0,-1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,AS14.31,2014-02-17,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,AS14.31,2014-02-18,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,AS14.31,2014-02-20,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,AS14.31,2014-02-22,,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,AS14.31,2014-02-24,,,,,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,AS14.31,2014-02-25,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,AS14.31,2014-02-26,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1715,AS14.31,2014-02-27,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,AS14.31,2014-02-28,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,AS14.31,2014-03-01,,,,,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,AS14.31,2014-03-03,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,AS14.31,2014-03-04,,,,,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,AS14.31,2014-03-06,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1721,AS14.31,2014-03-07,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,AS14.31,2014-03-08,,,,,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,AS14.31,2014-03-10,,,,,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,AS14.31,2014-03-11,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,AS14.31,2014-03-13,,,,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,AS14.31,2014-03-14,,,,,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,AS14.31,2014-03-15,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,AS14.31,2014-03-16,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,AS14.31,2014-03-17,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,AS14.31,2014-03-18,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,AS14.31,2014-03-19,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732,AS14.31,2014-03-20,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,AS14.31,2014-03-21,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,AS14.31,2014-03-23,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,AS14.31,2014-03-24,,,,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736,AS14.31,2014-03-25,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
