,id,date,group,mood_class,average_mood,average_arousal,average_valence,average_activity,total_screen,total_sms,total_calls,total_built_in,total_communication,total_entertainment,total_finance,total_game,total_office,total_other,total_social,total_travel,total_unknown,total_utilities,total_weather
229,AS14.07,2014-03-20,8.0,6,0.3552631578947368,0.3125,0.3076923076923077,0.14929800279014288,0.46690817392390704,0.06666666666666667,0.0,0.09957460000000003,0.5302812307692308,0.16135185714285716,0.0,0.0,0.0,0.048573888888888896,0.13573925,0.0,0.0,0.0,0.0
230,AS14.07,2014-03-21,8.0,6,0.631578947368421,0.5833333333333334,0.6923076923076923,0.30533810897315533,0.7804405652232793,0.0,0.0,0.05986140000000001,0.3031673846153846,0.111875,0.0,0.0,0.0,0.050153333333333334,0.2324495,0.08230200000000001,0.0,0.022298571428571428,0.0
231,AS14.07,2014-03-22,8.0,6,0.47368421052631576,0.4,0.38461538461538464,0.30283988563142755,0.4791226521989576,0.0,0.0,0.035012800000000004,0.4937266153846153,0.26548514285714286,0.0,0.0,0.0,0.19873333333333335,0.16069787500000002,0.307123,0.114432,0.0,0.0
232,AS14.07,2014-03-23,8.0,8,0.75,0.5,0.8461538461538463,0.22014137390593272,0.4435929563874785,0.0,0.0,0.045409733333333334,0.5921100769230769,0.09039942857142859,0.0,0.0,0.0,0.06296388888888889,0.095816875,0.0,0.0,0.0,0.0
233,AS14.07,2014-03-24,8.0,8,0.7894736842105263,0.625,0.6923076923076923,0.272403904796837,0.23987630428438594,0.6,0.12903225806451613,0.09682993333333333,0.23555453846153845,0.07333642857142858,0.0,0.0,0.0,0.10480277777777779,0.06672437500000002,0.0291075,0.0,0.0,0.0
234,AS14.07,2014-03-25,8.0,8,0.736842105263158,0.375,0.7948717948717949,0.24451696199477063,0.544193391219429,0.0,0.12903225806451613,0.07513486666666666,0.5757927692307692,0.21321728571428572,0.0,0.0,0.0,0.35749166666666665,0.186931375,0.065467,0.0,0.0,0.0
235,AS14.07,2014-03-26,8.0,6,0.5684210526315789,0.55,0.5692307692307692,0.18800169584543155,0.39954573913242525,0.26666666666666666,0.25806451612903225,0.15878333333333333,0.34664823076923074,0.18204528571428574,0.0,0.0,0.0,0.05773277777777778,0.083861875,0.1018705,0.0,0.0,0.0
236,AS14.07,2014-03-27,8.0,6,0.6000000000000001,0.55,0.5076923076923077,0.1632606211038503,0.42212082604739987,0.5333333333333333,0.06451612903225806,0.12967433333333334,0.37094592307692315,0.03740957142857143,0.0,0.0,0.0,0.033487777777777776,0.28146162500000005,0.025884,0.0,0.0,0.0
237,AS14.07,2014-03-28,8.0,10,0.8289473684210527,0.5625,0.8461538461538463,0.1785484609815999,0.5645235218068828,0.0,0.03225806451612903,0.17702180000000003,0.3688008461538462,0.3089448571428572,0.0,0.0,0.0,0.12876,0.23977812499999998,0.3235465,0.305073,0.010161428571428571,0.0
238,AS14.07,2014-03-29,8.0,6,0.631578947368421,0.55,0.6923076923076923,0.07621693383262969,0.4597706956448763,0.3333333333333333,0.0,0.11619613333333334,0.1486856153846154,0.7657290000000001,0.0,0.0,0.0,0.2103055555555556,0.18501187500000002,0.15387599999999999,0.0,0.0,0.0
239,AS14.07,2014-03-30,8.0,6,0.5052631578947369,0.55,0.38461538461538464,0.11388800168713922,0.37999095652414405,0.06666666666666667,0.06451612903225806,0.11614679999999994,0.3179771538461539,0.08672600000000001,0.0,0.0,0.0,0.03945777777777778,0.15761000000000003,0.133025,0.0,0.0,0.0
240,AS14.07,2014-03-31,8.0,4,0.21052631578947362,0.25,0.38461538461538464,0.09348979279453379,0.5733672173956167,0.06666666666666667,0.16129032258064516,0.11111000000000001,0.38330200000000003,0.5420587142857143,0.0,0.0,0.0,0.026759444444444447,0.28933037500000003,0.10392799999999999,0.0,0.0,0.0
241,AS14.07,2014-04-01,8.0,6,0.5684210526315789,0.25,0.6307692307692307,0.14699286471562908,0.6391173912753232,0.5333333333333333,0.0967741935483871,0.08418880000000001,0.5696576153846153,0.6794637142857144,0.0,0.0,0.0,0.030767777777777776,0.13299937499999998,0.0,0.0,0.0,0.0
242,AS14.07,2014-04-02,8.0,6,0.3947368421052631,0.1875,0.46153846153846156,0.2842719079786932,0.579563695586246,0.26666666666666666,0.4193548387096774,0.2611536666666667,0.3245687692307692,0.24625142857142862,0.0,0.0,0.0,0.058335,0.118337875,0.35573249999999995,0.0,0.0,0.0
243,AS14.07,2014-04-03,8.0,6,0.5052631578947369,0.4,0.4461538461538462,0.1642857364054287,0.35100217392133626,0.0,0.16129032258064516,0.0703028,0.3260434615384616,0.5539831428571429,0.0,0.0,0.0,0.025203333333333335,0.08845112499999999,0.1326845,0.0,0.0,0.0
244,AS14.07,2014-04-04,8.0,6,0.5526315789473684,0.3125,0.38461538461538464,0.09033069869782437,0.4358077826810916,0.13333333333333333,0.22580645161290322,0.05651046666666668,0.3808916923076923,0.23926685714285714,0.0,0.0,0.0,0.12863555555555556,0.16408075000000003,0.025585,0.150612,0.2595921428571428,0.0
245,AS14.07,2014-04-05,8.0,6,0.47368421052631576,0.5,0.5897435897435898,0.4209938880610874,0.23379513041869468,0.3333333333333333,0.29032258064516125,0.13226046666666666,0.10598107692307691,0.05266357142857143,0.0,0.0,0.0,0.06627777777777778,0.154897625,0.07464900000000001,0.0,0.0,0.0
246,AS14.07,2014-04-06,8.0,6,0.5921052631578947,0.3125,0.6923076923076923,0.10249856313847822,0.3328959130826204,0.2,0.06451612903225806,0.0588604,0.21400353846153847,0.3435994285714286,0.0,0.0,0.0,0.06120277777777778,0.19953700000000002,0.0,0.0,0.0007157142857142857,0.0
247,AS14.07,2014-04-07,8.0,6,0.37894736842105264,0.35,0.4461538461538462,0.14655951364571726,0.7328701738896579,0.06666666666666667,0.0,0.13047346666666668,0.4268976153846154,0.8122942857142859,0.0,0.0,0.0,0.12966944444444445,0.500205125,0.0,0.0,0.0,0.0
248,AS14.07,2014-04-08,8.0,6,0.6000000000000001,0.4,0.5692307692307692,0.13978314078173865,0.42289634780261814,0.0,0.03225806451612903,0.0575362,0.554605,0.11437757142857144,0.0,0.0,0.0,0.09895055555555556,0.066728125,0.0,0.414965,0.0,0.0
249,AS14.07,2014-04-09,8.0,6,0.536842105263158,0.25,0.5692307692307692,0.1288430334497898,0.5970169999703119,0.13333333333333333,0.06451612903225806,0.055215733333333336,0.17853484615384616,0.16967042857142858,0.0,0.0,0.0,0.06437055555555556,0.07976075,0.0,0.0,0.0043128571428571435,0.0
250,AS14.07,2014-04-10,8.0,6,0.5052631578947369,0.6,0.38461538461538464,0.18011097336837698,0.24401439133934386,0.26666666666666666,0.1935483870967742,0.052698466666666666,0.09315092307692308,0.26668671428571433,0.0,0.0,0.0,0.022860555555555558,0.21125837499999994,0.011089499999999999,0.0,0.0,0.0
251,AS14.07,2014-04-11,8.0,2,0.0789473684210526,0.625,0.07692307692307693,0.1250075837275019,0.09718286961057908,0.06666666666666667,0.0,0.027280933333333333,0.11053000000000002,0.0,0.0,0.0,0.0,0.022283888888888888,0.011310625,0.1277005,0.0,0.0,0.0
252,AS14.07,2014-04-12,8.0,6,0.536842105263158,0.5,0.6153846153846154,0.2787140522293983,0.6434533043633339,0.6666666666666666,0.06451612903225806,0.10541993333333331,0.4124469230769231,0.7804734285714287,0.0,0.0,0.0,0.09841277777777778,0.19689325000000002,0.23920800000000003,0.072282,0.0,0.0
253,AS14.07,2014-04-13,8.0,6,0.5526315789473684,0.4375,0.6923076923076923,0.029702511397591922,0.35356743487067877,0.0,0.16129032258064516,0.048577066666666675,0.2218272307692308,0.2220491428571429,0.0,0.0,0.0,0.023455,0.174453875,0.0,0.0,0.0,0.0
254,AS14.07,2014-04-14,8.0,6,0.5052631578947369,0.45,0.5076923076923077,0.06070613405790699,0.2096945217485015,0.06666666666666667,0.06451612903225806,0.05747446666666667,0.1641870769230769,0.4212775714285715,0.0,0.0,0.0,0.05086444444444444,0.039422124999999995,0.0,0.0,0.0,0.0
255,AS14.07,2014-04-15,8.0,6,0.47368421052631576,0.3125,0.5384615384615385,0.03571582456594541,0.37941786955750517,0.0,0.0,0.030641866666666667,0.42235092307692307,0.1766721428571429,0.0,0.0,0.0,0.040265,0.183076375,0.0,0.0,0.0,0.0
256,AS14.07,2014-04-16,8.0,4,0.27631578947368424,0.1875,0.38461538461538464,0.19284724508440307,0.391450391313304,0.5333333333333333,0.06451612903225806,0.13012853333333335,0.44721261538461543,0.0,0.0,0.0,0.0,0.22487888888888888,0.126941375,0.016627,0.022088,0.0,0.0
257,AS14.07,2014-04-17,8.0,2,0.12631578947368421,0.2,0.26153846153846155,0.2149334993523552,0.33953995650747526,0.0,0.03225806451612903,0.08281053333333332,0.30119584615384615,0.23508700000000002,0.0,0.0,0.0,0.04179277777777778,0.12039875000000001,0.0,0.0,0.0,0.0
258,AS14.07,2014-04-18,8.0,6,0.3473684210526316,0.25,0.26153846153846155,0.0860348605999216,0.285501782624618,0.13333333333333333,0.03225806451612903,0.06044033333333334,0.27353999999999995,0.144183,0.0,0.0,0.0,0.07937277777777778,0.080545125,0.0,0.0,0.0,0.0
259,AS14.07,2014-04-19,8.0,6,0.631578947368421,0.5625,0.6153846153846154,0.005688571506251584,0.0891736956782963,0.0,0.0,0.0146006,0.08340930769230769,0.019788857142857143,0.0,0.0,0.0,0.052635555555555553,0.048093000000000004,0.0,0.0,0.0,0.0
260,AS14.07,2014-04-20,8.0,2,0.0,0.0,0.07692307692307693,0.15799208190208502,0.2918705652589382,0.0,0.0,0.006642933333333334,0.1601400769230769,0.002013,0.0,0.0,0.0,0.0055788888888888884,0.106269125,0.0,0.084347,0.0,0.0
261,AS14.07,2014-04-21,8.0,6,0.5684210526315789,0.4,0.6307692307692307,0.11245380216310061,0.40081134776447147,0.0,0.0,0.07084526666666667,0.4241691538461539,0.35417671428571434,0.0,0.0,0.0,0.054061111111111115,0.328947875,0.367496,0.077473,0.0,0.0
262,AS14.07,2014-04-22,8.0,6,0.47368421052631576,0.45,0.5076923076923077,0.16560838985033036,0.24820660867898375,0.13333333333333333,0.0,0.07023106666666666,0.20999953846153852,0.23582057142857143,0.0,0.0,0.0,0.0668561111111111,0.01480875,0.0,0.0,0.0,0.0
263,AS14.07,2014-04-23,8.0,6,0.47368421052631576,0.33333333333333337,0.38461538461538464,0.13718502092282203,0.5122886521816254,0.0,0.16129032258064516,0.09704493333333333,0.5988725384615385,0.07054,0.0,0.0,0.0,0.08426055555555555,0.17490799999999998,0.040656,0.412628,0.0,0.0
264,AS14.07,2014-04-24,8.0,6,0.4105263157894736,0.35,0.5076923076923077,0.2875455890617947,0.13798413042400196,0.06666666666666667,0.0967741935483871,0.029779133333333336,0.27375476923076925,0.0,0.0,0.0,0.0,0.09266277777777777,0.026840125,0.0,0.0,0.0007164285714285713,0.0
265,AS14.07,2014-04-25,8.0,2,0.05263157894736842,0.5833333333333334,0.17948717948717952,0.13840106374622646,0.2366840434903684,0.0,0.1935483870967742,0.055382600000000004,0.15873830769230773,0.1977714285714286,0.0,0.0,0.0,0.014526666666666669,0.108462875,0.0,0.0,0.0,0.0
266,AS14.07,2014-04-26,8.0,6,0.37894736842105264,0.4,0.3230769230769231,0.03442794619800496,0.33189952181733207,0.0,0.0,0.05860393333333334,0.3696546923076924,0.04660285714285715,0.0,0.0,0.0,0.12233111111111113,0.1173985,0.0,0.409774,0.0,0.0
267,AS14.07,2014-04-27,8.0,6,0.47368421052631576,0.35,0.5076923076923077,0.02440303237205013,0.405537478332934,0.06666666666666667,0.03225806451612903,0.039451066666666666,0.3776566153846154,0.06310942857142858,0.0,0.0,0.0,0.09983499999999997,0.22915624999999995,0.0,0.05351,0.0,0.0
268,AS14.07,2014-04-28,8.0,6,0.5921052631578947,0.5625,0.6153846153846154,0.17197770031180407,0.6242079131914221,0.2,0.29032258064516125,0.22753886666666667,0.5618757692307692,0.1706607142857143,0.0,0.0,0.0,0.18509611111111107,0.20501575,0.0005020000000000001,0.286976,0.005149999999999999,0.0
269,AS14.07,2014-04-29,8.0,4,0.31578947368421056,0.0,0.38461538461538464,0.24505087165538586,0.28910921740531925,0.6,0.03225806451612903,0.18642606666666667,0.4745275384615385,0.13311785714285715,0.0,0.004018571428571429,0.0,0.023667777777777777,0.109021125,0.0,0.184862,0.0,0.0
270,AS14.07,2014-04-30,8.0,4,0.31578947368421056,0.0,0.5384615384615385,0.04395087322400729,0.3129412174328517,0.0,0.0,0.16206273333333332,0.7939764615384616,0.205271,0.0,0.0,0.0,0.4616305555555556,0.052354500000000005,0.0,0.206912,0.0,0.0
271,AS14.07,2014-05-01,8.0,4,0.31578947368421056,0.08333333333333331,0.28205128205128205,0.18853096374998118,0.23656773916534748,0.0,0.0,0.0316586,0.31624746153846145,0.061782,0.0,0.0,0.0,0.01788333333333333,0.10212762500000001,0.0,0.098515,0.0,0.0
272,AS14.07,2014-05-02,8.0,6,0.5052631578947369,0.35,0.5692307692307692,0.10757451423111156,0.2591807390917905,0.0,0.0,0.13093933333333332,0.46880300000000014,0.023812428571428575,0.0,0.0,0.0,0.2372438888888889,0.103531625,0.0,0.112095,0.0,0.0
273,AS14.07,2014-05-03,8.0,6,0.4210526315789474,0.33333333333333337,0.38461538461538464,0.13776909541861815,0.07816565216105918,0.0,0.03225806451612903,0.019337066666666666,0.022623615384615388,0.04336828571428571,0.0,0.0,0.0,0.020763888888888887,0.109,0.0,0.0,0.0,0.0
274,AS14.07,2014-05-04,8.0,8,0.7894736842105263,0.25,0.6923076923076923,0.14977649364317674,0.09572682610802027,0.0,0.0,0.03529553333333333,0.16616207692307694,0.02191257142857143,0.0,0.0,0.0,0.005047222222222223,0.031446875,0.0,0.0,0.0,0.0
275,AS14.07,2014-05-05,8.0,6,0.3947368421052631,0.125,0.5384615384615385,0.06455416375018011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,AS14.08,2014-03-05,9.0,6,0.5263157894736841,0.5,0.4871794871794872,0.01255219850697947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,AS14.08,2014-03-06,9.0,8,0.6631578947368422,0.35,0.5692307692307692,0.06455416375018011,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,AS14.08,2014-03-07,9.0,8,0.6947368421052633,0.65,0.7538461538461538,0.01255219850697947,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,AS14.08,2014-03-08,9.0,6,0.631578947368421,0.5,0.6923076923076923,0.01255219850697947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,AS14.08,2014-03-09,9.0,8,0.6631578947368422,0.25,0.7538461538461538,0.01255219850697947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,AS14.08,2014-03-10,9.0,6,0.6000000000000001,0.25,0.5692307692307692,0.01255219850697947,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,AS14.08,2014-03-11,9.0,6,0.5684210526315789,0.6,0.5076923076923077,0.01255219850697947,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,AS14.08,2014-03-12,9.0,6,0.631578947368421,0.65,0.6923076923076923,0.01255219850697947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,AS14.08,2014-03-13,9.0,6,0.5684210526315789,0.5,0.5692307692307692,0.19449338380960754,0.035912956538407675,0.7333333333333333,0.0,0.011280799999999997,0.022091384615384617,0.0,0.0,0.0,0.0,0.11603055555555555,0.025118875,0.0,0.0,0.00933,0.0
285,AS14.08,2014-03-14,9.0,8,0.6947368421052633,0.45,0.7538461538461538,0.3370239072057107,0.14684269568194513,0.7333333333333333,0.0,0.03951553333333333,0.02944376923076923,0.0,0.0,0.0,0.0,0.023476666666666667,0.10768837499999999,0.6386725,0.18024700000000002,0.01436357142857143,0.0
286,AS14.08,2014-03-15,9.0,6,0.536842105263158,0.35,0.5692307692307692,0.057505331455065166,0.05220921740324607,0.2,0.0,0.0045637333333333335,0.029400307692307694,0.011084285714285715,0.0,0.0,0.0028476666666666663,0.03984722222222222,0.07271100000000001,0.0,0.0,0.0,0.0
287,AS14.08,2014-03-16,9.0,6,0.631578947368421,0.1875,0.7692307692307693,0.23976420496508874,0.10609143477937452,0.0,0.0,0.009948666666666666,0.1348816923076923,0.0,0.0,0.0,0.0,0.03126388888888889,0.058675624999999995,0.0,0.0,0.007942142857142858,0.0
288,AS14.08,2014-03-17,9.0,6,0.37894736842105264,0.5,0.4461538461538462,0.010111493241733348,0.0616821304404217,0.0,0.0,0.003772266666666667,0.44330892307692304,0.0,0.0,0.0,0.0,0.03799722222222222,0.8717417500000001,0.0,0.0,0.0,0.0
289,AS14.08,2014-03-18,9.0,6,0.536842105263158,0.45,0.5692307692307692,0.051856238179052404,0.057311739113019865,0.0,0.0,0.0003946666666666667,0.05514584615384615,0.020398571428571433,0.0,0.0,0.0,0.026187222222222223,0.050429625000000006,0.0,0.0,0.0,0.0
290,AS14.08,2014-03-19,9.0,6,0.631578947368421,0.45,0.6923076923076923,0.11469557160400244,0.07945478256889009,0.0,0.03225806451612903,0.0033224666666666672,0.07782384615384616,0.003781571428571429,0.0,0.0,0.0,0.035756666666666666,0.081904625,0.0,0.0,0.012997142857142858,0.0
291,AS14.08,2014-03-20,9.0,6,0.536842105263158,0.45,0.6307692307692307,0.10469741406445539,0.047676086933716486,0.06666666666666667,0.0,0.3241920666666667,0.021495384615384618,0.0,0.0,0.0,0.0,0.026672222222222222,0.08366575000000001,0.0,0.0,0.0,0.0
292,AS14.08,2014-03-21,9.0,6,0.5684210526315789,0.4,0.5692307692307692,0.016275605386629925,0.12425760868321295,0.26666666666666666,0.0,0.014390933333333335,0.19057076923076924,0.0,0.0,0.0,0.0,0.028989444444444443,0.135647875,0.0,0.0,0.034511428571428575,0.0
293,AS14.08,2014-03-22,9.0,6,0.536842105263158,0.4,0.6307692307692307,0.040462776260790645,0.03767800001476121,0.0,0.0,0.0007038000000000001,0.33300169230769233,0.0,0.0,0.0,0.0,0.023976111111111108,0.056594625,0.044969,0.0,0.011482142857142857,0.0
294,AS14.08,2014-03-23,9.0,8,0.6631578947368422,0.45,0.6307692307692307,0.0767792838271693,0.05976439131861148,0.0,0.06451612903225806,0.0057466,0.028639769230769233,0.0,0.0,0.0,0.0,1.0,0.20161687499999995,0.1616205,0.0,0.05889357142857143,0.0
295,AS14.08,2014-03-24,9.0,6,0.6000000000000001,0.3,0.6923076923076923,0.08428358644891827,0.08556491303443912,0.0,0.0,0.0009618000000000001,0.014927307692307693,0.0,0.0,0.0,0.0,0.02890166666666667,0.21252650000000003,0.0,0.0,0.007902142857142858,0.0
296,AS14.08,2014-03-25,9.0,8,0.6631578947368422,0.35,0.6923076923076923,0.030754906833903223,0.03157752173879873,0.06666666666666667,0.0,0.004906933333333334,0.11307353846153846,0.012731428571428572,0.0,0.0,0.0,0.02607555555555556,0.055166375000000004,0.0,0.0,0.0,0.0
297,AS14.08,2014-03-26,9.0,6,0.5526315789473684,0.4375,0.5384615384615385,0.1628986916960775,0.0790630869969078,0.3333333333333333,0.0,0.0220564,0.068847,0.016057000000000002,0.0,0.0,0.0269165,0.025543333333333335,0.05170925,0.0,0.0,0.007877857142857143,0.0
298,AS14.08,2014-03-27,9.0,6,0.5263157894736841,0.5,0.5384615384615385,0.15836691743300582,0.10796878262188128,0.4,0.0,0.008545666666666667,0.15206061538461538,0.0,0.0,0.0,0.0,0.03165944444444445,0.26812650000000005,0.0,0.358674,0.01717857142857143,0.0
299,AS14.08,2014-03-28,9.0,6,0.513157894736842,0.4375,0.5384615384615385,0.03013990596251851,0.08420252174916477,0.8,0.03225806451612903,0.0556272,0.07378892307692311,0.0,0.0,0.0,0.0,0.028904444444444444,0.08830012500000002,0.0,0.16753400000000002,0.0,0.0
300,AS14.08,2014-03-29,9.0,8,0.6578947368421053,0.45833333333333337,0.6923076923076923,0.04540001528615636,0.05181865220484522,0.13333333333333333,0.0,0.003119666666666667,0.04124369230769231,0.009269857142857142,0.0,0.0,0.0,0.03399722222222222,0.055687625,0.0,0.0,0.0,0.0
301,AS14.08,2014-03-30,9.0,6,0.6000000000000001,0.5,0.5692307692307692,0.14277907817730057,0.03390839125799096,0.0,0.0,0.0006617333333333333,0.016839615384615383,0.0,0.0,0.0,0.0,0.023934444444444446,0.06331937500000001,0.0,0.0,0.0,0.0
302,AS14.08,2014-03-31,9.0,8,0.7263157894736842,0.5,0.7538461538461538,0.14366649571081583,0.07263221737612847,0.0,0.0,0.0002032,0.09464023076923078,0.002883428571428572,0.0,0.0,0.0,0.028147777777777775,0.05717774999999999,0.0,0.0,0.010025000000000001,0.0
303,AS14.08,2014-04-01,9.0,8,0.6631578947368422,0.25,0.6923076923076923,0.11348830426237479,0.09019213046198313,0.0,0.0,0.0018803333333333332,0.12489153846153846,0.013157857142857145,0.0,0.0,0.0,0.03321611111111111,0.121789625,0.0,0.0,0.0021464285714285713,0.0
304,AS14.08,2014-04-02,9.0,6,0.5684210526315789,0.4,0.6307692307692307,0.015087546378261867,0.030296086985131962,0.0,0.0,0.0022576,0.13921861538461539,0.0027362857142857145,0.0,0.0,0.0,0.028741111111111117,0.02602325,0.0,0.0,0.01439,0.0
305,AS14.08,2014-04-03,9.0,6,0.631578947368421,0.5,0.7948717948717949,0.14336296979168894,0.12337469560167066,0.0,0.0,0.0024311333333333334,0.18191623076923077,0.0,0.0,0.0,0.0,0.05953222222222223,0.094857,0.0,0.0,0.03612642857142857,0.0
306,AS14.08,2014-04-04,9.0,8,0.7105263157894737,0.5625,0.7692307692307693,0.05664777092498054,0.05502208699350774,0.0,0.06451612903225806,0.011219800000000004,0.06642092307692307,0.0,0.0,0.0,0.0,0.01915277777777778,0.20543187499999999,0.0,0.0,0.006475,0.0
307,AS14.08,2014-04-05,9.0,8,0.6947368421052633,0.55,0.7538461538461538,0.23372257014937692,0.07545426086757497,0.0,0.0,0.000576,0.07321623076923077,0.010986857142857144,0.0,0.0,0.0,0.025923333333333333,0.07919012500000001,0.0,0.0,0.012183571428571427,0.0
308,AS14.08,2014-04-06,9.0,8,0.7263157894736842,0.5,0.7692307692307693,0.01325052898577569,0.05634817392929744,0.0,0.0,0.004607000000000001,0.02553553846153846,0.0015760000000000001,0.0,0.0,0.0,0.01910888888888889,0.066602125,0.0,0.0,0.007896428571428572,0.0
309,AS14.08,2014-04-07,9.0,6,0.631578947368421,0.5,0.6923076923076923,0.18650815196920392,0.19313278254218724,0.4,0.03225806451612903,0.0243668,0.1830206153846154,0.05262800000000001,0.0,0.0,0.0,0.0386,0.15606075000000005,0.0,0.0070279999999999995,0.0,0.0
310,AS14.08,2014-04-08,9.0,6,0.5526315789473684,0.4375,0.5384615384615385,0.1058338914986612,0.11149943482357519,0.0,0.0,0.004524266666666667,0.12094415384615384,0.01330957142857143,0.0,0.0,0.0,0.031474444444444444,0.13486625000000002,0.0,0.0,0.02228357142857143,0.0
311,AS14.08,2014-04-09,9.0,6,0.513157894736842,0.5625,0.5384615384615385,0.07346938059064015,0.10453913044929505,0.0,0.0,0.007510933333333334,0.13616476923076923,0.0,0.0,0.0,0.0,1.0,0.248845125,0.0,0.0,0.004297142857142857,0.0
312,AS14.08,2014-04-10,9.0,8,0.7263157894736842,0.8,0.8153846153846154,0.3759775470262838,0.18959804347287054,0.0,0.0,0.0060204,0.243211,0.032960857142857146,0.0,0.0,0.0,0.04585055555555556,0.10965912500000001,0.0,0.0,0.03398785714285714,0.0
313,AS14.08,2014-04-11,9.0,8,0.7263157894736842,0.65,0.6923076923076923,0.13493179877813188,0.06877917394430744,0.0,0.03225806451612903,0.0034629333333333337,0.034826769230769224,0.004592428571428572,0.0,0.0,0.0,0.026731111111111112,0.12379012499999997,0.0,0.0,0.00215,0.0
314,AS14.08,2014-04-12,9.0,6,0.631578947368421,0.5,0.6307692307692307,0.04555166073749693,0.0333507826120957,0.0,0.0,0.0,0.1471043846153846,0.0,0.0,0.0,0.0,0.060402222222222225,0.064932875,0.0,0.0,0.0,0.0
315,AS14.08,2014-04-13,9.0,8,0.7263157894736842,0.5,0.7538461538461538,0.008785646365347987,0.0903895652294159,0.0,0.0,0.0005431333333333334,0.05064638461538462,0.03165185714285714,0.0,0.0,0.0,0.06635277777777777,0.3592775,0.0,0.0,0.003602142857142857,0.0
316,AS14.08,2014-04-14,9.0,6,0.5684210526315789,0.55,0.5692307692307692,0.11812808179388384,0.14895982612734265,0.0,0.0,0.005934399999999999,0.14859461538461538,0.011610428571428572,0.0,0.0,0.007540166666666666,0.06779722222222222,0.14020975000000002,0.0,0.0,0.022423571428571428,0.0
317,AS14.08,2014-04-15,9.0,6,0.536842105263158,0.3,0.5692307692307692,0.062047799437909626,0.13693382605262439,0.0,0.0,0.020923066666666667,0.15903376923076923,0.005169857142857144,0.0,0.0,0.0,0.030100555555555554,0.088964625,0.0,0.0,0.0,0.0
318,AS14.08,2014-04-16,9.0,6,0.5684210526315789,0.35,0.6307692307692307,0.12485190704127094,0.07496795650150463,0.0,0.0,0.008152133333333334,0.06564684615384615,0.0032082857142857143,0.0,0.0,0.008049833333333332,0.025182777777777773,0.07444375000000002,0.0,0.0,0.02385,0.0
319,AS14.08,2014-04-17,9.0,6,0.5052631578947369,0.25,0.6307692307692307,0.17687713720459225,0.14171334779780842,0.0,0.0,0.007428733333333334,0.07822176923076923,0.020673857142857147,0.0,0.0,0.0,0.10494388888888889,0.084528125,0.5574335,0.0,0.00217,0.0
320,AS14.08,2014-04-18,9.0,6,0.47368421052631576,0.4,0.5692307692307692,0.08925978806347085,0.04072208693753117,0.0,0.0,0.0005958,0.013694846153846153,0.0,0.0,0.0,0.0,0.03766222222222222,0.08486437499999999,0.0,0.0,0.0,0.0
321,AS14.08,2014-04-19,9.0,8,0.7578947368421052,0.85,0.7538461538461538,0.07098795053883002,0.10240560864365636,0.0,0.0,0.021624133333333337,0.06463123076923077,0.012652142857142858,0.0,0.0,0.0,0.02607388888888889,0.136527625,0.0,0.022302,0.005016428571428571,0.0
322,AS14.08,2014-04-20,9.0,6,0.536842105263158,0.2,0.6307692307692307,0.008917144521750336,0.057286391289337844,0.0,0.0,0.1527892666666667,0.0065416923076923065,0.02479171428571429,0.0,0.0,0.0,0.020207222222222224,0.7355912499999999,0.0,0.017155999999999998,0.010767142857142857,0.0
323,AS14.08,2014-04-21,9.0,6,0.536842105263158,0.25,0.5692307692307692,0.05331884160369884,0.0902649565054023,0.0,0.0,0.006008133333333334,0.046169999999999996,0.06246628571428572,0.0,0.0,0.0008386666666666666,0.017393333333333334,0.1132055,0.0,0.0,0.0043042857142857145,0.0
324,AS14.08,2014-04-22,9.0,6,0.47368421052631576,0.35,0.5076923076923077,0.14087322017051457,0.07909673911592233,0.0,0.0,0.007299466666666667,0.061177846153846145,0.003013428571428572,0.0,0.0,0.0,0.026109999999999998,0.10540662499999999,0.0,0.0,0.0,0.0
325,AS14.08,2014-04-23,9.0,6,0.4105263157894736,0.5,0.5076923076923077,0.22746496588332155,0.0675880434927733,0.0,0.0,0.010260266666666669,0.08037569230769231,0.0,0.0,0.0,0.0,0.02839111111111111,0.0544905,0.0,0.0,0.0,0.0
